,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough,Pday,Pmonth,Pyear,Phour,Dday,Dmonth,Dyear,Dhour,trip
5806,1,14.9,45.0,0.0,0.0,45.8,green,credit card,Midwood,South Ozone Park,Brooklyn,Queens,3,3,2019,8,3,3,2019,9,BrooklynQueens
5807,1,0.47,4.0,0.0,0.0,5.3,green,cash,Elmhurst,Jackson Heights,Queens,Queens,2,3,2019,0,2,3,2019,0,QueensQueens
5808,1,0.88,5.5,0.0,0.0,6.8,green,cash,Elmhurst,Jackson Heights,Queens,Queens,4,3,2019,0,4,3,2019,0,QueensQueens
5809,1,0.6,4.0,0.0,0.0,4.8,green,credit card,Morningside Heights,Hamilton Heights,Manhattan,Manhattan,5,3,2019,16,5,3,2019,16,ManhattanManhattan
5810,1,1.5,8.0,0.0,0.0,8.8,green,cash,Elmhurst,Elmhurst,Queens,Queens,5,3,2019,16,5,3,2019,16,QueensQueens
5811,2,3.82,11.0,0.0,0.0,11.0,green,cash,East Harlem North,Hamilton Heights,Manhattan,Manhattan,5,3,2019,15,5,3,2019,15,ManhattanManhattan
5812,1,1.43,8.0,0.0,0.0,8.8,green,cash,East Harlem North,Central Harlem,Manhattan,Manhattan,5,3,2019,15,5,3,2019,15,ManhattanManhattan
5813,1,4.6,17.0,2.0,0.0,23.05,green,credit card,Steinway,Upper East Side South,Queens,Manhattan,6,3,2019,21,6,3,2019,21,QueensManhattan
5814,1,1.6,7.5,1.85,0.0,11.15,green,credit card,Fort Greene,Gowanus,Brooklyn,Brooklyn,2,3,2019,19,2,3,2019,19,BrooklynBrooklyn
5815,1,8.59,40.5,0.0,0.0,41.3,green,credit card,Parkchester,Central Harlem,Bronx,Manhattan,3,3,2019,6,3,3,2019,7,BronxManhattan
5816,1,4.94,18.0,4.0,0.0,26.05,green,credit card,Greenpoint,East Village,Brooklyn,Manhattan,6,3,2019,0,6,3,2019,0,BrooklynManhattan
5817,1,6.16,17.03,0.0,0.0,17.53,green,credit card,Claremont/Bathgate,Central Harlem,Bronx,Manhattan,1,3,2019,7,1,3,2019,8,BronxManhattan
5818,1,0.7,5.0,0.0,0.0,5.8,green,credit card,Rego Park,Forest Hills,Queens,Queens,2,3,2019,12,2,3,2019,13,QueensQueens
5819,1,1.55,9.5,2.58,0.0,12.88,green,credit card,Greenpoint,Williamsburg (North Side),Brooklyn,Brooklyn,5,3,2019,16,5,3,2019,17,BrooklynBrooklyn
5820,2,14.67,43.0,0.0,0.0,44.3,green,credit card,Bushwick South,Rosedale,Brooklyn,Queens,1,3,2019,22,1,3,2019,23,BrooklynQueens
5821,1,0.1,2.5,0.0,0.0,4.3,green,credit card,Crown Heights South,Crown Heights South,Brooklyn,Brooklyn,0,3,2019,19,0,3,2019,19,BrooklynBrooklyn
5822,1,4.38,15.5,2.0,0.0,18.3,green,credit card,Hamilton Heights,Inwood Hill Park,Manhattan,Manhattan,6,3,2019,19,6,3,2019,19,ManhattanManhattan
5823,1,1.2,6.0,0.0,0.0,6.8,green,cash,Central Park,Manhattan Valley,Manhattan,Manhattan,4,3,2019,9,4,3,2019,9,ManhattanManhattan
5824,5,0.94,5.0,0.0,0.0,6.3,green,cash,Bedford,Stuyvesant Heights,Brooklyn,Brooklyn,6,3,2019,4,6,3,2019,5,BrooklynBrooklyn
5825,1,4.97,19.0,5.2,0.0,26.0,green,credit card,Jamaica,Cambria Heights,Queens,Queens,2,3,2019,17,2,3,2019,18,QueensQueens
5826,1,1.1,6.5,0.0,0.0,7.3,green,cash,Cobble Hill,Boerum Hill,Brooklyn,Brooklyn,4,3,2019,15,4,3,2019,16,BrooklynBrooklyn
5827,1,20.64,86.14,0.0,5.76,92.4,green,credit card,Coney Island,Upper East Side North,Brooklyn,Manhattan,1,3,2019,10,1,3,2019,11,BrooklynManhattan
5828,1,5.1,19.26,0.0,0.0,19.76,green,credit card,East Concourse/Concourse Village,Westchester Village/Unionport,Bronx,Bronx,4,3,2019,8,4,3,2019,8,BronxBronx
5829,1,3.44,12.5,2.66,0.0,15.96,green,credit card,Bay Ridge,Gravesend,Brooklyn,Brooklyn,4,3,2019,15,4,3,2019,15,BrooklynBrooklyn
5830,1,2.49,11.5,0.0,0.0,12.8,green,cash,Brooklyn Heights,Clinton Hill,Brooklyn,Brooklyn,4,3,2019,21,4,3,2019,21,BrooklynBrooklyn
5831,2,0.18,3.0,0.0,0.0,4.3,green,cash,Woodside,Woodside,Queens,Queens,6,3,2019,1,6,3,2019,1,QueensQueens
5832,1,1.9,8.0,0.0,0.0,8.8,green,credit card,Starrett City,Canarsie,Brooklyn,Brooklyn,3,3,2019,10,3,3,2019,10,BrooklynBrooklyn
5833,1,12.79,57.0,0.0,0.0,58.8,green,credit card,Queensbridge/Ravenswood,Flatlands,Queens,Brooklyn,2,3,2019,17,2,3,2019,18,QueensBrooklyn
5834,1,6.3,25.0,0.0,0.0,26.8,green,credit card,DUMBO/Vinegar Hill,West Village,Brooklyn,Manhattan,0,3,2019,16,0,3,2019,16,BrooklynManhattan
5835,1,1.17,6.5,1.56,0.0,9.36,green,credit card,Brooklyn Heights,Cobble Hill,Brooklyn,Brooklyn,6,3,2019,20,6,3,2019,20,BrooklynBrooklyn
5836,1,0.9,5.5,1.85,0.0,8.15,green,credit card,Woodside,Jackson Heights,Queens,Queens,4,3,2019,9,4,3,2019,9,QueensQueens
5837,1,6.39,20.92,0.0,0.0,21.42,green,credit card,Schuylerville/Edgewater Park,Bedford Park,Bronx,Bronx,4,3,2019,19,4,3,2019,20,BronxBronx
5838,1,0.46,5.5,1.89,0.0,8.19,green,credit card,Brooklyn Heights,Brooklyn Heights,Brooklyn,Brooklyn,0,3,2019,11,0,3,2019,11,BrooklynBrooklyn
5839,1,7.15,23.0,0.0,0.0,27.05,green,cash,Elmhurst/Maspeth,Hudson Sq,Queens,Manhattan,1,3,2019,21,1,3,2019,22,QueensManhattan
5840,1,22.51,60.52,0.0,5.76,66.78,green,credit card,Morrisania/Melrose,Baisley Park,Bronx,Queens,0,3,2019,18,0,3,2019,19,BronxQueens
5841,1,0.94,6.5,0.0,0.0,7.8,green,credit card,Downtown Brooklyn/MetroTech,DUMBO/Vinegar Hill,Brooklyn,Brooklyn,3,3,2019,20,3,3,2019,20,BrooklynBrooklyn
5842,1,1.71,8.5,1.86,0.0,11.16,green,credit card,Central Harlem,West Concourse,Manhattan,Bronx,6,3,2019,18,6,3,2019,18,ManhattanBronx
5843,1,8.51,30.0,0.0,0.0,30.8,green,credit card,Stuyvesant Heights,Bay Ridge,Brooklyn,Brooklyn,0,3,2019,11,0,3,2019,11,BrooklynBrooklyn
5844,1,10.83,33.01,0.0,0.0,33.51,green,credit card,Co-Op City,East Concourse/Concourse Village,Bronx,Bronx,5,3,2019,16,5,3,2019,17,BronxBronx
5845,1,0.52,4.0,0.0,0.0,4.8,green,cash,Central Harlem,Central Harlem,Manhattan,Manhattan,2,3,2019,10,2,3,2019,10,ManhattanManhattan
5846,1,2.9,13.5,0.0,0.0,14.8,green,cash,Elmhurst,East Elmhurst,Queens,Queens,4,3,2019,21,4,3,2019,21,QueensQueens
5847,1,1.17,6.5,1.95,0.0,9.75,green,credit card,Elmhurst,Jackson Heights,Queens,Queens,0,3,2019,21,0,3,2019,21,QueensQueens
5848,1,0.5,4.0,1.15,0.0,6.95,green,credit card,Central Harlem North,Central Harlem North,Manhattan,Manhattan,2,3,2019,17,2,3,2019,17,ManhattanManhattan
5849,1,0.54,4.5,0.0,0.0,5.8,green,cash,Morningside Heights,Morningside Heights,Manhattan,Manhattan,5,3,2019,22,5,3,2019,22,ManhattanManhattan
5850,1,1.87,8.0,1.0,0.0,12.55,green,credit card,East Harlem South,Upper East Side South,Manhattan,Manhattan,6,3,2019,11,6,3,2019,11,ManhattanManhattan
5851,1,9.08,33.0,0.0,0.0,33.8,green,credit card,Starrett City,Boerum Hill,Brooklyn,Brooklyn,6,3,2019,10,6,3,2019,10,BrooklynBrooklyn
5852,1,1.78,10.0,0.0,0.0,11.8,green,cash,Central Harlem North,Central Harlem,Manhattan,Manhattan,2,3,2019,18,2,3,2019,18,ManhattanManhattan
5853,1,6.44,23.0,2.0,0.0,26.3,green,credit card,Queensbridge/Ravenswood,Stuyvesant Heights,Queens,Brooklyn,0,3,2019,22,0,3,2019,22,QueensBrooklyn
5854,1,2.59,12.5,0.0,0.0,13.3,green,cash,East Harlem North,Manhattan Valley,Manhattan,Manhattan,6,3,2019,14,6,3,2019,14,ManhattanManhattan
5855,1,7.44,24.5,5.26,0.0,31.56,green,credit card,East Harlem South,Inwood,Manhattan,Manhattan,3,3,2019,19,3,3,2019,20,ManhattanManhattan
5856,1,14.03,38.61,0.0,5.76,44.87,green,credit card,Crotona Park East,Jamaica Estates,Bronx,Queens,5,3,2019,14,5,3,2019,15,BronxQueens
5857,1,3.8,16.0,0.0,0.0,20.05,green,cash,Williamsburg (North Side),Greenwich Village South,Brooklyn,Manhattan,6,3,2019,2,6,3,2019,2,BrooklynManhattan
5858,1,8.59,31.0,0.0,0.0,34.55,green,cash,Sunnyside,Financial District North,Queens,Manhattan,1,3,2019,14,1,3,2019,15,QueensManhattan
5859,1,1.03,6.0,1.17,0.0,8.97,green,credit card,Astoria,Astoria,Queens,Queens,3,3,2019,19,3,3,2019,19,QueensQueens
5860,1,0.75,7.0,0.0,0.0,7.8,green,cash,Central Harlem North,Central Harlem,Manhattan,Manhattan,1,3,2019,7,1,3,2019,7,ManhattanManhattan
5861,1,12.05,36.5,0.0,0.0,40.05,green,cash,Astoria,TriBeCa/Civic Center,Queens,Manhattan,5,3,2019,16,5,3,2019,16,QueensManhattan
5862,1,1.67,9.5,0.0,0.0,10.3,green,credit card,Central Harlem North,East Harlem North,Manhattan,Manhattan,2,3,2019,7,2,3,2019,7,ManhattanManhattan
5863,1,19.01,48.89,0.0,5.76,55.15,green,credit card,Bronxdale,Crown Heights North,Bronx,Brooklyn,6,3,2019,12,6,3,2019,13,BronxBrooklyn
5864,4,1.37,7.5,1.0,0.0,12.05,green,credit card,Morningside Heights,Upper West Side North,Manhattan,Manhattan,6,3,2019,10,6,3,2019,11,ManhattanManhattan
5865,1,4.88,31.5,0.0,0.0,32.3,green,credit card,Fort Greene,Brownsville,Brooklyn,Brooklyn,3,3,2019,15,3,3,2019,16,BrooklynBrooklyn
5866,2,3.2,16.0,3.9,0.0,23.45,green,credit card,Long Island City/Hunters Point,Lenox Hill West,Queens,Manhattan,2,3,2019,9,2,3,2019,9,QueensManhattan
5867,1,1.59,8.5,0.0,0.0,9.3,green,cash,Central Harlem,Central Harlem North,Manhattan,Manhattan,1,3,2019,14,1,3,2019,14,ManhattanManhattan
5868,1,5.53,25.5,0.0,0.0,29.05,green,cash,Jackson Heights,Murray Hill,Queens,Manhattan,2,3,2019,13,2,3,2019,13,QueensManhattan
5869,1,5.13,17.0,0.0,0.0,20.55,green,cash,Manhattanville,Clinton East,Manhattan,Manhattan,5,3,2019,19,5,3,2019,19,ManhattanManhattan
5870,1,0.64,5.5,1.26,0.0,7.56,green,credit card,Morningside Heights,Manhattanville,Manhattan,Manhattan,1,3,2019,11,1,3,2019,11,ManhattanManhattan
5871,1,3.9,18.0,0.0,0.0,18.8,green,cash,Washington Heights North,East Harlem North,Manhattan,Manhattan,4,3,2019,8,4,3,2019,8,ManhattanManhattan
5872,1,3.92,16.0,0.0,0.0,16.8,green,credit card,Bay Ridge,Borough Park,Brooklyn,Brooklyn,1,3,2019,12,1,3,2019,12,BrooklynBrooklyn
5873,1,1.14,6.5,2.34,0.0,10.14,green,credit card,Central Harlem,Central Harlem North,Manhattan,Manhattan,5,3,2019,22,5,3,2019,22,ManhattanManhattan
5874,1,1.54,9.5,0.0,0.0,10.3,green,credit card,East Harlem South,Central Harlem,Manhattan,Manhattan,4,3,2019,12,4,3,2019,12,ManhattanManhattan
5875,1,1.26,9.0,0.0,0.0,12.55,green,cash,Central Park,Yorkville West,Manhattan,Manhattan,4,3,2019,14,4,3,2019,14,ManhattanManhattan
5876,1,13.3,45.5,0.0,0.0,46.3,green,credit card,East Tremont,Flatiron,Bronx,Manhattan,4,3,2019,9,4,3,2019,10,BronxManhattan
5877,2,0.27,3.5,0.0,0.0,4.3,green,credit card,Windsor Terrace,Sunset Park West,Brooklyn,Brooklyn,3,3,2019,7,3,3,2019,7,BrooklynBrooklyn
5878,1,0.3,4.5,0.0,0.0,6.3,green,cash,East Harlem North,East Harlem North,Manhattan,Manhattan,4,3,2019,18,4,3,2019,18,ManhattanManhattan
5879,1,0.84,5.0,2.0,0.0,7.8,green,credit card,Brooklyn Heights,Cobble Hill,Brooklyn,Brooklyn,1,3,2019,9,1,3,2019,9,BrooklynBrooklyn
5880,1,1.28,7.5,3.0,0.0,11.3,green,credit card,Downtown Brooklyn/MetroTech,Columbia Street,Brooklyn,Brooklyn,2,3,2019,10,2,3,2019,10,BrooklynBrooklyn
5881,1,1.66,9.5,1.94,0.0,14.69,green,credit card,Gowanus,Columbia Street,Brooklyn,Brooklyn,4,3,2019,21,4,3,2019,22,BrooklynBrooklyn
5882,1,8.39,26.58,0.0,0.0,27.08,green,credit card,Briarwood/Jamaica Hills,Sunnyside,Queens,Queens,1,3,2019,9,1,3,2019,9,QueensQueens
5883,2,1.11,6.0,1.08,0.0,8.38,green,credit card,Williamsburg (South Side),Williamsburg (North Side),Brooklyn,Brooklyn,5,3,2019,2,5,3,2019,2,BrooklynBrooklyn
5884,2,0.68,4.0,0.0,0.0,4.8,green,cash,Astoria,Steinway,Queens,Queens,0,3,2019,10,0,3,2019,10,QueensQueens
5885,1,2.27,10.5,0.0,0.0,12.3,green,cash,Long Island City/Queens Plaza,Jackson Heights,Queens,Queens,4,3,2019,16,4,3,2019,16,QueensQueens
5886,2,1.37,8.0,1.32,0.0,10.12,green,credit card,East Harlem South,East Harlem North,Manhattan,Manhattan,4,3,2019,14,4,3,2019,14,ManhattanManhattan
5887,1,2.56,9.5,0.0,0.0,10.3,green,cash,East Harlem South,Mott Haven/Port Morris,Manhattan,Bronx,5,3,2019,11,5,3,2019,11,ManhattanBronx
5888,2,7.5,36.0,0.0,0.0,36.8,green,credit card,Canarsie,South Williamsburg,Brooklyn,Brooklyn,1,3,2019,6,1,3,2019,7,BrooklynBrooklyn
5889,1,2.58,10.0,0.0,0.0,10.8,green,credit card,Midwood,Manhattan Beach,Brooklyn,Brooklyn,6,3,2019,17,6,3,2019,17,BrooklynBrooklyn
5890,1,2.49,11.0,0.0,0.0,15.05,green,cash,Queensbridge/Ravenswood,Midtown North,Queens,Manhattan,1,3,2019,21,1,3,2019,22,QueensManhattan
5891,1,1.01,7.0,0.0,0.0,8.8,green,cash,Central Harlem,Morningside Heights,Manhattan,Manhattan,4,3,2019,17,4,3,2019,17,ManhattanManhattan
5892,1,3.6,13.5,0.0,0.0,14.8,green,cash,East Harlem North,Hunts Point,Manhattan,Bronx,2,3,2019,2,2,3,2019,3,ManhattanBronx
5893,1,13.44,46.5,5.0,0.0,55.05,green,credit card,Cobble Hill,Washington Heights South,Brooklyn,Manhattan,6,3,2019,16,6,3,2019,17,BrooklynManhattan
5894,1,4.2,17.0,3.65,0.0,21.95,green,credit card,Fort Greene,Brownsville,Brooklyn,Brooklyn,5,3,2019,21,5,3,2019,22,BrooklynBrooklyn
5895,1,3.24,11.5,3.0,0.0,16.3,green,credit card,Elmhurst,LaGuardia Airport,Queens,Queens,4,3,2019,17,4,3,2019,17,QueensQueens
5896,1,1.69,9.0,0.0,0.0,10.3,green,credit card,Prospect-Lefferts Gardens,Flatbush/Ditmas Park,Brooklyn,Brooklyn,0,3,2019,20,0,3,2019,20,BrooklynBrooklyn
5897,1,2.33,13.0,2.96,0.0,17.76,green,credit card,Elmhurst,East Elmhurst,Queens,Queens,4,3,2019,19,4,3,2019,19,QueensQueens
5898,1,1.06,6.5,1.66,0.0,9.96,green,credit card,Morningside Heights,Manhattan Valley,Manhattan,Manhattan,3,3,2019,17,3,3,2019,18,ManhattanManhattan
5899,1,3.2,15.0,0.0,0.0,15.8,green,cash,Downtown Brooklyn/MetroTech,Flatbush/Ditmas Park,Brooklyn,Brooklyn,1,3,2019,6,1,3,2019,7,BrooklynBrooklyn
5900,3,1.2,6.0,0.0,0.0,7.3,green,cash,Elmhurst,Elmhurst,Queens,Queens,3,3,2019,1,3,3,2019,1,QueensQueens
5901,1,2.1,9.5,0.0,0.0,10.8,green,cash,Fort Greene,Park Slope,Brooklyn,Brooklyn,1,3,2019,21,1,3,2019,21,BrooklynBrooklyn
5902,1,2.0,11.5,0.0,0.0,13.3,green,credit card,Sheepshead Bay,Gravesend,Brooklyn,Brooklyn,0,3,2019,17,0,3,2019,17,BrooklynBrooklyn
5903,1,0.19,3.0,0.0,0.0,3.8,green,cash,Washington Heights North,Washington Heights North,Manhattan,Manhattan,2,3,2019,10,2,3,2019,10,ManhattanManhattan
5904,1,9.3,36.5,0.0,11.52,48.82,green,credit card,Stuyvesant Heights,Midtown Center,Brooklyn,Manhattan,0,3,2019,7,0,3,2019,8,BrooklynManhattan
5905,1,0.65,8.0,0.0,0.0,8.8,green,cash,Rego Park,Elmhurst,Queens,Queens,6,3,2019,14,6,3,2019,14,QueensQueens
5906,1,1.27,10.5,0.0,0.0,14.05,green,cash,East Harlem South,Yorkville West,Manhattan,Manhattan,1,3,2019,10,1,3,2019,10,ManhattanManhattan
5907,1,1.47,7.5,0.0,0.0,8.3,green,cash,East Harlem North,Central Park,Manhattan,Manhattan,4,3,2019,12,4,3,2019,13,ManhattanManhattan
5908,1,0.8,4.5,1.5,0.0,7.3,green,credit card,Kew Gardens,Kew Gardens Hills,Queens,Queens,6,3,2019,1,6,3,2019,1,QueensQueens
5909,1,4.31,16.13,0.0,0.0,16.63,green,credit card,East Concourse/Concourse Village,Van Nest/Morris Park,Bronx,Bronx,3,3,2019,8,3,3,2019,9,BronxBronx
5910,1,1.12,7.5,0.0,0.0,9.3,green,credit card,Parkchester,Soundview/Bruckner,Bronx,Bronx,2,3,2019,16,2,3,2019,16,BronxBronx
5911,1,11.4,39.0,0.0,11.52,51.32,green,credit card,Windsor Terrace,Clinton East,Brooklyn,Manhattan,5,3,2019,12,5,3,2019,13,BrooklynManhattan
5912,1,4.32,16.5,0.0,0.0,17.3,green,credit card,Central Harlem North,East Harlem South,Manhattan,Manhattan,3,3,2019,10,3,3,2019,10,ManhattanManhattan
5913,1,3.05,16.0,0.0,0.0,16.8,green,cash,Brooklyn Heights,Bedford,Brooklyn,Brooklyn,3,3,2019,13,3,3,2019,14,BrooklynBrooklyn
5914,1,0.93,9.5,2.0,0.0,13.3,green,credit card,Fordham South,Kingsbridge Heights,Bronx,Bronx,4,3,2019,16,4,3,2019,16,BronxBronx
5915,1,0.74,4.0,1.2,0.0,6.0,green,credit card,East Harlem North,East Harlem South,Manhattan,Manhattan,6,3,2019,12,6,3,2019,12,ManhattanManhattan
5916,1,0.6,4.0,0.48,0.0,5.28,green,credit card,Morningside Heights,Morningside Heights,Manhattan,Manhattan,6,3,2019,12,6,3,2019,12,ManhattanManhattan
5917,2,1.35,7.0,0.0,0.0,8.3,green,cash,Astoria,Queensbridge/Ravenswood,Queens,Queens,4,3,2019,0,4,3,2019,0,QueensQueens
5918,1,0.8,5.0,0.25,0.0,6.05,green,credit card,Elmhurst/Maspeth,Elmhurst,Queens,Queens,1,3,2019,11,1,3,2019,11,QueensQueens
5919,1,6.64,21.0,3.0,0.0,24.8,green,credit card,Woodside,Flushing,Queens,Queens,5,3,2019,11,5,3,2019,11,QueensQueens
5920,1,2.28,10.0,2.16,0.0,12.96,green,credit card,Woodside,Old Astoria,Queens,Queens,6,3,2019,12,6,3,2019,12,QueensQueens
5921,1,1.55,11.0,0.0,0.0,12.8,green,cash,Astoria,Woodside,Queens,Queens,4,3,2019,19,4,3,2019,19,QueensQueens
5922,1,0.89,6.0,2.34,0.0,10.14,green,credit card,Downtown Brooklyn/MetroTech,Columbia Street,Brooklyn,Brooklyn,2,3,2019,18,2,3,2019,18,BrooklynBrooklyn
5923,1,5.1,21.0,4.9,0.0,29.45,green,credit card,Central Harlem North,Midtown East,Manhattan,Manhattan,6,3,2019,12,6,3,2019,12,ManhattanManhattan
5924,1,0.94,5.5,0.0,0.0,6.3,green,cash,Van Nest/Morris Park,East Tremont,Bronx,Bronx,2,3,2019,10,2,3,2019,11,BronxBronx
5925,1,0.16,10.0,2.16,0.0,12.96,green,credit card,Murray Hill-Queens,Murray Hill-Queens,Queens,Queens,5,3,2019,8,5,3,2019,8,QueensQueens
5926,1,1.59,9.5,2.61,0.0,15.66,green,credit card,East Harlem South,Yorkville East,Manhattan,Manhattan,4,3,2019,9,4,3,2019,10,ManhattanManhattan
5927,1,1.1,8.0,0.0,0.0,11.55,green,cash,Central Park,Upper East Side North,Manhattan,Manhattan,2,3,2019,12,2,3,2019,12,ManhattanManhattan
5928,1,0.48,4.0,1.16,0.0,6.96,green,credit card,Park Slope,Park Slope,Brooklyn,Brooklyn,3,3,2019,18,3,3,2019,18,BrooklynBrooklyn
5929,1,1.12,8.5,0.0,0.0,10.3,green,cash,Downtown Brooklyn/MetroTech,Fort Greene,Brooklyn,Brooklyn,2,3,2019,16,2,3,2019,16,BrooklynBrooklyn
5930,1,2.85,12.0,3.32,0.0,16.62,green,credit card,Elmhurst/Maspeth,Forest Hills,Queens,Queens,0,3,2019,21,0,3,2019,21,QueensQueens
5931,1,0.15,3.0,0.0,0.0,4.3,green,cash,Stuyvesant Heights,Ocean Hill,Brooklyn,Brooklyn,6,3,2019,0,6,3,2019,0,BrooklynBrooklyn
5932,1,2.6,13.0,0.0,0.0,13.8,green,credit card,Crown Heights North,Bushwick North,Brooklyn,Brooklyn,5,3,2019,15,5,3,2019,16,BrooklynBrooklyn
5933,1,11.93,32.26,0.0,0.0,32.76,green,credit card,East Elmhurst,Downtown Brooklyn/MetroTech,Queens,Brooklyn,2,3,2019,12,2,3,2019,13,QueensBrooklyn
5934,1,1.34,7.0,2.0,0.0,9.8,green,credit card,Central Harlem,East Harlem South,Manhattan,Manhattan,6,3,2019,13,6,3,2019,13,ManhattanManhattan
5935,1,1.49,7.5,1.32,0.0,10.12,green,credit card,Williamsburg (North Side),Williamsburg (South Side),Brooklyn,Brooklyn,5,3,2019,2,5,3,2019,2,BrooklynBrooklyn
5936,1,2.96,18.5,0.0,0.0,19.3,green,credit card,Bronxdale,East Tremont,Bronx,Bronx,4,3,2019,10,4,3,2019,10,BronxBronx
5937,1,0.15,7.0,1.4,0.0,8.4,green,credit card,Central Harlem North,Central Harlem North,Manhattan,Manhattan,4,3,2019,12,4,3,2019,12,ManhattanManhattan
5938,1,1.26,6.5,0.0,0.0,8.3,green,cash,East Harlem North,East Harlem South,Manhattan,Manhattan,2,3,2019,17,2,3,2019,17,ManhattanManhattan
5939,1,0.7,5.5,1.7,0.0,8.0,green,credit card,Fort Greene,Fort Greene,Brooklyn,Brooklyn,4,3,2019,9,4,3,2019,9,BrooklynBrooklyn
5940,1,1.01,6.5,0.0,0.0,7.3,green,credit card,Astoria,Old Astoria,Queens,Queens,5,3,2019,18,5,3,2019,18,QueensQueens
5941,1,4.2,17.5,0.0,0.0,18.3,green,credit card,Kingsbridge Heights,Washington Heights South,Bronx,Manhattan,2,3,2019,12,2,3,2019,13,BronxManhattan
5942,1,10.27,31.0,0.0,5.76,37.56,green,credit card,Soundview/Castle Hill,Elmhurst,Bronx,Queens,6,3,2019,11,6,3,2019,11,BronxQueens
5943,2,2.0,11.5,0.0,0.0,13.3,green,credit card,Woodside,Astoria,Queens,Queens,4,3,2019,19,4,3,2019,19,QueensQueens
5944,1,0.97,6.0,2.11,0.0,12.66,green,credit card,Morningside Heights,Upper West Side North,Manhattan,Manhattan,2,3,2019,19,2,3,2019,19,ManhattanManhattan
5945,1,2.24,10.0,0.0,0.0,11.8,green,cash,Park Slope,Boerum Hill,Brooklyn,Brooklyn,4,3,2019,19,4,3,2019,19,BrooklynBrooklyn
5946,1,0.68,4.0,0.0,0.0,4.8,green,cash,Long Island City/Queens Plaza,Astoria,Queens,Queens,0,3,2019,8,0,3,2019,9,QueensQueens
5947,5,1.25,6.5,0.0,0.0,7.3,green,cash,Belmont,East Tremont,Bronx,Bronx,0,3,2019,13,0,3,2019,13,BronxBronx
5948,1,2.62,15.0,0.0,0.0,16.8,green,cash,Washington Heights South,Morningside Heights,Manhattan,Manhattan,3,3,2019,16,3,3,2019,17,ManhattanManhattan
5949,1,8.2,26.0,0.0,4.75,34.8,green,cash,Jackson Heights,West Chelsea/Hudson Yards,Queens,Manhattan,3,3,2019,4,3,3,2019,5,QueensManhattan
5950,1,1.9,9.5,0.0,0.0,11.3,green,cash,Sheepshead Bay,Sheepshead Bay,Brooklyn,Brooklyn,2,3,2019,19,2,3,2019,19,BrooklynBrooklyn
5951,1,2.27,11.0,0.0,0.0,12.3,green,cash,Prospect Heights,Sunset Park West,Brooklyn,Brooklyn,6,3,2019,20,6,3,2019,20,BrooklynBrooklyn
5952,1,0.9,5.5,0.0,0.0,7.3,green,cash,Sheepshead Bay,Sheepshead Bay,Brooklyn,Brooklyn,1,3,2019,19,1,3,2019,19,BrooklynBrooklyn
5953,2,3.35,14.0,0.0,0.0,15.3,green,cash,Washington Heights South,University Heights/Morris Heights,Manhattan,Bronx,5,3,2019,21,5,3,2019,22,ManhattanBronx
5954,1,0.88,6.5,0.0,0.0,7.3,green,credit card,Central Harlem North,Central Harlem,Manhattan,Manhattan,3,3,2019,10,3,3,2019,10,ManhattanManhattan
5955,1,1.11,6.5,0.0,0.0,7.3,green,cash,Clinton Hill,Fort Greene,Brooklyn,Brooklyn,6,3,2019,13,6,3,2019,13,BrooklynBrooklyn
5956,1,1.88,8.5,0.0,0.0,9.3,green,cash,Hamilton Heights,Washington Heights South,Manhattan,Manhattan,2,3,2019,8,2,3,2019,8,ManhattanManhattan
5958,1,6.0,22.5,5.2,0.0,31.25,green,credit card,Morningside Heights,East Chelsea,Manhattan,Manhattan,5,3,2019,12,5,3,2019,12,ManhattanManhattan
5959,1,2.86,12.5,2.57,0.0,18.62,green,credit card,Central Harlem,Lincoln Square East,Manhattan,Manhattan,2,3,2019,9,2,3,2019,9,ManhattanManhattan
5960,1,8.26,26.0,6.11,0.0,36.66,green,credit card,Brooklyn Heights,Yorkville West,Brooklyn,Manhattan,4,3,2019,16,4,3,2019,17,BrooklynManhattan
5961,1,1.12,6.0,2.19,0.0,9.49,green,credit card,Forest Hills,Forest Hills,Queens,Queens,0,3,2019,23,0,3,2019,23,QueensQueens
5962,1,0.93,6.0,0.0,0.0,7.8,green,cash,Park Slope,Park Slope,Brooklyn,Brooklyn,3,3,2019,18,3,3,2019,18,BrooklynBrooklyn
5963,1,4.03,15.0,0.0,0.0,16.3,green,credit card,Fort Greene,Greenpoint,Brooklyn,Brooklyn,3,3,2019,21,3,3,2019,21,BrooklynBrooklyn
5964,1,1.16,7.0,0.0,0.0,7.8,green,cash,Forest Hills,Forest Hills,Queens,Queens,6,3,2019,10,6,3,2019,10,QueensQueens
5965,2,1.34,7.5,0.0,0.0,8.3,green,cash,Morningside Heights,Central Harlem North,Manhattan,Manhattan,2,3,2019,10,2,3,2019,10,ManhattanManhattan
5966,1,1.8,8.0,0.0,0.0,8.0,green,cash,Jackson Heights,Woodside,Queens,Queens,6,3,2019,20,6,3,2019,20,QueensQueens
5967,1,0.72,5.5,1.26,0.0,7.56,green,credit card,Washington Heights South,Washington Heights South,Manhattan,Manhattan,4,3,2019,8,4,3,2019,8,ManhattanManhattan
5968,1,0.47,3.5,0.0,0.0,4.8,green,cash,Astoria,Astoria,Queens,Queens,5,3,2019,0,5,3,2019,0,QueensQueens
